,,,
Pokemon ID,Game,Language,Description
364,14,9,"It habitually spins things on its nose. By doing so, it learns textures and odors."
365,14,9,"It shatters ice with its big tusks. Its thick blubber repels not only the cold, but also enemy attacks."
366,14,9,It makes a single pearl during its lifetime. The pearl is said to amplify psychic power.
367,14,9,"It lives deep in the sea. With a tail shaped like a small fish, it attracts unsuspecting prey."
368,14,9,"It lives at the bottom of the sea. In the springtime, its pink body turns more vivid for some reason."
369,14,9,A rare Pokémon discovered during a deep-sea exploration. It has not changed in over 100 million years.
370,14,9,It lives in warm seas. It is said that a couple finding this Pokémon will be blessed with eternal love.
371,14,9,"Dreaming of one day flying, it practices by leaping off cliffs every day."
372,14,9,"Within its rugged shell, its cells have begun changing. The shell peels off the instant it evolves."
373,14,9,"As a result of its long-held dream of flying, its cellular structure changed, and wings grew out."
374,14,9,"It converses with others by using magnetic pulses. In a swarm, they move in perfect unison."
375,14,9,It is formed by two BELDUM joining together. Its steel body won’t be scratched if it collides with a jet.
376,14,9,"METANG combined to form it. With four brains, it has the intelligence of a supercomputer."
377,14,9,"Its entire body is made of rock. If any part chips off in battle, it attaches rocks to repair itself."
378,14,9,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.
379,14,9,"Tempered by pressure underground over tens of thousands of years, its body cannot be scratched."
380,14,9,Its body is covered with a down that can refract light in such a way that it becomes invisible.
381,14,9,"A highly intelligent Pokémon. By folding back its wings in flight, it can overtake jet planes."
382,14,9,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.
383,14,9,It had been asleep in underground magma ever since it fiercely fought KYOGRE long ago.
384,14,9,It lives in the ozone layer far above the clouds and cannot be seen from the ground.
385,14,9,It is said to have the ability to grant any wish for just one week every thousand years.
386,14,9,An alien virus that fell to earth on a meteor underwent a DNA mutation to become this Pokémon.
387,14,9,"The shell on its back is made of soil. On a very healthy TURTWIG, the shell should feel moist."
388,14,9,It knows where pure water wells up. It carries fellow Pokémon there on its back.
389,14,9,Some Pokémon are born on a TORTERRA’s back and spend their entire life there.
390,14,9,"It is very agile. Before going to sleep, it extinguishes the flame on its tail to prevent fires."
391,14,9,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
392,14,9,It uses unique fighting moves with fire on its hands and feet. It will take on any opponent.
393,14,9,"A poor walker, it often falls down. However, its strong pride makes it puff up its chest without a care."
394,14,9,"Because every PRINPLUP considers itself to be the most important, they can never form a group."
395,14,9,"If anyone were to hurt its pride, it would slash them with wings that can cleave through an ice floe."
396,14,9,"Because they are weak individually, they form groups. However, they bicker if the group grows too big."
397,14,9,"Recognizing their own weakness, they always live in a group. When alone, a STARAVIA cries noisily."
398,14,9,It never stops attacking even if it is injured. It fusses over the shape of its comb.
399,14,9,A comparison revealed that BIDOOF’s front teeth grow at the same rate as RATTATA’s.
400,14,9,"A river dammed by BIBAREL will never overflow its banks, which is appreciated by people nearby."
401,14,9,"Its legs are short. Whenever it stumbles, its stiff antennae clack with a xylophone-like sound."
402,14,9,There is a village that hosts a contest based on the amazingly variable cries of this Pokémon.
403,14,9,The extension and contraction of its muscles generates electricity. It glows when in trouble.
404,14,9,Strong electricity courses through the tips of its sharp claws. A light scratch causes fainting in foes.
405,14,9,It can see clearly through walls to track down its prey and seek its lost young.
406,14,9,"Sensitive to changing temperature, the bud is said to bloom when it feels the sun’s warm touch."
407,14,9,"Each of its hands contains different toxins, but both hands can jab with near-fatal power."
408,14,9,"A lifelong jungle dweller from 100 million years ago, it would snap obstructing trees with head butts."
409,14,9,"If two were to smash their heads together, their foot-thick skulls would keep them from fainting."
410,14,9,"It is outstandingly armored. As a result, it can eat grass and berries without having to fight."
411,14,9,"When they lined up side by side, no foe could break through. They shielded their young in that way."
412,14,9,"Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak."
413,14,9,"When evolving, its body takes in surrounding materials. As a result, there are many body variations."
414,14,9,"While it loves floral honey, it won’t gather any itself. Instead, it plots to steal some from COMBEE."
415,14,9,The trio is together from birth. It constantly gathers honey from flowers to please VESPIQUEN.
416,14,9,It releases various pheromones to make the grubs in its body do its bidding while fighting foes.
417,14,9,A pair may be seen rubbing their cheek pouches together in an effort to share stored electricity.
418,14,9,It spins its two tails like a screw to propel itself through water. The tails also slice clinging seaweed.
419,14,9,It is a common sight around fishing ports. It is known to rescue people and carry off prey.
420,14,9,"The small ball is not only filled with nutrients, it is also tasty. STARLY try to peck it off."
421,14,9,"If it senses strong sunlight, it opens its folded petals to absorb the sun’s rays with its whole body."
422,14,9,"Beware of pushing strongly on its squishy body, as it makes a mysterious purple fluid ooze out."
423,14,9,"Long ago, its entire back was shielded with a sturdy shell. There are traces of it left in its cells."
424,14,9,"Split into two, the tails are so adept at handling and doing things, AMBIPOM rarely uses its hands."
425,14,9,"Because of the way it floats aimlessly, an old folktale calls it a “Signpost for Wandering Spirits.”"
426,14,9,"At dusk, swarms of them are carried aloft on winds. When noticed, they suddenly vanish."
427,14,9,Its ears are always rolled up. They can be forcefully extended to shatter even a large boulder.
428,14,9,"The ears appear to be delicate. If they are touched roughly, it kicks with its graceful legs."
429,14,9,Its cry sounds like an incantation. It is said the cry may rarely be imbued with happiness-giving power.
430,14,9,"If one utters a deep cry, many MURKROW gather quickly. For this, it is called “Summoner of Night.”"
431,14,9,It hides its spiteful tendency of hooking its claws into the nose of its Trainer if it isn’t fed.
432,14,9,"It binds its body with its tails to make itself look bigger. If it locks eyes, it will glare ceaselessly."
433,14,9,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
434,14,9,"It sprays a foul fluid from its rear. Its stench spreads over a mile radius, driving Pokémon away."
435,14,9,It attacks by spraying a horribly smelly fluid from the tip of its tail. Attacks from above confound it.
436,14,9,There are researchers who believe this Pokémon reflected like a mirror in the distant past.
437,14,9,It brought rains by opening portals to another world. It was revered as a bringer of plentiful harvests.
438,14,9,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.
