DexId,Name,Types,Weaknesses,Resistances,Immunities,Locations,Species,EggGroups
272,Ludicolo,"water,grass","bug,fire,flying,ice,poison","fire,ground,ice,steel,water,water",none,,ludicolo,"water1,plant"
263,Zigzagoon,normal,fighting,none,ghost,"sinnoh-route-202-area (diamond, pearl, platinum),sprout-tower-2f (heartgold, soulsilver),sprout-tower-3f (heartgold, soulsilver),burned-tower-1f (heartgold, soulsilver),burned-tower-b1f (heartgold, soulsilver),bell-tower-2f (heartgold, soulsilver),bell-tower-3f (heartgold, soulsilver),bell-tower-4f (heartgold, soulsilver),bell-tower-5f (heartgold, soulsilver),bell-tower-6f (heartgold, soulsilver),bell-tower-7f (heartgold, soulsilver),bell-tower-8f (heartgold, soulsilver),bell-tower-9f (heartgold, soulsilver),bell-tower-10f (heartgold, soulsilver),unknown-all-rattata-area (heartgold, soulsilver),petalburg-woods-area (ruby, sapphire),hoenn-route-101-area (ruby, sapphire, emerald),hoenn-route-102-area (ruby, sapphire, emerald),hoenn-route-103-area (ruby, sapphire, emerald),hoenn-route-104-area (ruby, sapphire),hoenn-route-110-area (ruby, sapphire),hoenn-route-116-area (ruby, sapphire),hoenn-route-117-area (ruby, sapphire),hoenn-route-118-area (ruby, sapphire, emerald),hoenn-route-119-area (ruby, sapphire, emerald),hoenn-route-120-area (ruby, sapphire),hoenn-route-121-area (ruby, sapphire),hoenn-route-123-area (ruby, sapphire),kalos-route-2-area (x, y)",zigzagoon,ground
269,Dustox,"bug,poison","fire,flying,psychic,rock","bug,fairy,fighting,fighting,grass,grass,poison",none,"eterna-forest-area (pearl, platinum),sinnoh-route-205-east-towards-eterna-city (platinum),sinnoh-route-224-area (platinum),sinnoh-route-229-area (platinum),sinnoh-sea-route-230-area (pearl)",dustox,bug
270,Lotad,"water,grass","bug,fire,flying,ice,poison","fire,ground,ice,steel,water,water",none,"sinnoh-route-203-area (diamond, pearl, platinum),sinnoh-route-204-south-towards-jubilife-city (diamond, pearl, platinum),sinnoh-route-204-north-towards-floaroma-town (diamond, pearl, platinum),sinnoh-route-205-east-towards-eterna-city (diamond, pearl, platinum),sinnoh-route-212-east-towards-pastoria-city (diamond, pearl, platinum),hoenn-route-102-area (sapphire, emerald),hoenn-route-114-area (sapphire, emerald)",lotad,"water1,plant"
250,Ho-Oh,"fire,flying","electric,rock,rock,water","bug,bug,fairy,fighting,fire,grass,grass,steel",ground,"bell-tower-roof (gold, silver, crystal, heartgold, soulsilver),navel-rock-area (emerald, firered, leafgreen)",ho-oh,no-eggs
271,Lombre,"water,grass","bug,fire,flying,ice,poison","fire,ground,ice,steel,water,water",none,"sinnoh-route-212-east-towards-pastoria-city (diamond, pearl, platinum),sinnoh-route-229-area (diamond, pearl, platinum),hoenn-route-114-area (sapphire, emerald),couriway-town-area (x, y),kalos-route-15-area (x, y),kalos-route-16-area (x, y),kalos-route-21-area (x, y),pokemon-village-area (x, y),kalos-victory-road-unknown-area-327 (x, y)",lombre,"water1,plant"
265,Wurmple,bug,"fire,flying,rock","fighting,grass,ground",none,"eterna-forest-area (diamond, pearl, platinum),sinnoh-route-204-south-towards-jubilife-city (platinum),sinnoh-route-204-north-towards-floaroma-town (platinum),sinnoh-route-205-east-towards-eterna-city (platinum),petalburg-woods-area (ruby, sapphire, emerald),hoenn-route-101-area (ruby, sapphire, emerald),hoenn-route-102-area (ruby, sapphire, emerald),hoenn-route-104-area (ruby, sapphire, emerald)",wurmple,bug
267,Beautifly,"bug,flying","electric,fire,flying,ice,rock,rock","bug,fighting,fighting,grass,grass",ground,"eterna-forest-area (diamond, platinum),sinnoh-route-205-east-towards-eterna-city (platinum),sinnoh-route-224-area (diamond, pearl, platinum),sinnoh-route-229-area (platinum),sinnoh-sea-route-230-area (diamond)",beautifly,bug
273,Seedot,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,"eterna-forest-area (diamond, pearl, platinum),sinnoh-route-203-area (diamond, pearl, platinum),sinnoh-route-204-south-towards-jubilife-city (diamond, pearl, platinum),sinnoh-route-204-north-towards-floaroma-town (diamond, pearl, platinum),sinnoh-route-210-south-towards-solaceon-town (diamond, pearl, platinum),hoenn-route-102-area (ruby, emerald),hoenn-route-114-area (ruby),hoenn-route-117-area (emerald),hoenn-route-120-area (emerald)",seedot,"ground,plant"
274,Nuzleaf,"grass,dark","bug,bug,fairy,fighting,fire,flying,ice,poison","dark,electric,ghost,grass,ground,water",psychic,"sinnoh-route-210-south-towards-solaceon-town (diamond, pearl, platinum),sinnoh-route-229-area (diamond, pearl, platinum),hoenn-route-114-area (ruby, emerald),nature-sanctuary-area (black-2, white-2)",nuzleaf,"ground,plant"
275,Shiftry,"grass,dark","bug,bug,fairy,fighting,fire,flying,ice,poison","dark,electric,ghost,grass,ground,water",psychic,"nature-sanctuary-area (black-2, white-2)",shiftry,"ground,plant"
277,Swellow,"normal,flying","electric,ice,rock","bug,grass","ghost,ground","sinnoh-route-213-area (diamond, pearl, platinum),hoenn-route-115-area (ruby, sapphire, emerald),giant-chasm-outside (black, white),unova-route-13-area (black, white)",swellow,flying
279,Pelipper,"water,flying","electric,electric,ice,rock","bug,fighting,fire,ice,steel,water",ground,"canalave-city-area (diamond, pearl),pastoria-city-area (diamond, pearl),sunyshore-city-area (diamond, pearl, platinum),sinnoh-pokemon-league-area (diamond, pearl, platinum),valley-windworks-area (diamond, pearl),fuego-ironworks-area (diamond, pearl),iron-island-area (diamond, pearl, platinum),sinnoh-route-205-south-towards-floaroma-town (diamond, pearl),sinnoh-route-213-area (diamond, pearl),sinnoh-route-218-area (diamond, pearl),sinnoh-route-219-area (diamond, pearl, platinum),sinnoh-route-221-area (diamond, pearl, platinum),sinnoh-route-222-area (diamond, pearl, platinum),sinnoh-route-224-area (diamond, pearl, platinum),sinnoh-route-229-area (diamond, pearl),sinnoh-sea-route-220-area (diamond, pearl, platinum),sinnoh-sea-route-223-area (diamond, pearl, platinum),sinnoh-sea-route-226-area (diamond, pearl, platinum),sinnoh-sea-route-230-area (diamond, pearl, platinum),slateport-city-area (ruby, sapphire, emerald),lilycove-city-area (ruby, sapphire, emerald),mossdeep-city-area (ruby, sapphire, emerald),ever-grande-city-area (ruby, sapphire, emerald),hoenn-route-103-area (ruby, sapphire, emerald),hoenn-route-104-area (ruby, sapphire, emerald),hoenn-route-105-area (ruby, sapphire, emerald),hoenn-route-106-area (ruby, sapphire, emerald),hoenn-route-107-area (ruby, sapphire, emerald),hoenn-route-108-area (ruby, sapphire, emerald),hoenn-route-109-area (ruby, sapphire, emerald),hoenn-route-110-area (ruby, sapphire, emerald),hoenn-route-115-area (ruby, sapphire, emerald),hoenn-route-118-area (ruby, sapphire, emerald),hoenn-route-119-area (ruby, sapphire, emerald),hoenn-route-121-area (ruby, sapphire, emerald),hoenn-route-122-area (ruby, sapphire, emerald),hoenn-route-123-area (ruby, sapphire, emerald),hoenn-route-124-area (ruby, sapphire, emerald),hoenn-route-125-area (ruby, sapphire, emerald),hoenn-route-126-area (ruby, sapphire, emerald),hoenn-route-127-area (ruby, sapphire, emerald),hoenn-route-128-area (ruby, sapphire, emerald),hoenn-route-129-area (ruby, sapphire, emerald),hoenn-route-130-area (ruby, sapphire, emerald),hoenn-route-131-area (ruby, sapphire, emerald),hoenn-route-132-area (ruby, sapphire, emerald),hoenn-route-133-area (ruby, sapphire, emerald),hoenn-route-134-area (ruby, sapphire, emerald),dewford-town-area (ruby, sapphire, emerald),pacifidlog-town-area (ruby, sapphire, emerald),giant-chasm-outside (black-2, white-2),undella-bay-area (black, white),unova-route-13-area (black, white, black-2, white-2),undella-town-area (black, white),unova-route-22-area (black-2, white-2)",pelipper,"water1,flying"
284,Masquerain,"bug,flying","electric,fire,flying,ice,rock,rock","bug,fighting,fighting,grass,grass",ground,"sinnoh-route-229-area (platinum),kalos-route-3-area (x, y)",masquerain,"water1,bug"
282,Gardevoir,"psychic,fairy","dark,ghost,poison,steel","dark,fighting,fighting,psychic",dragon,,gardevoir,indeterminate
278,Wingull,"water,flying","electric,electric,ice,rock","bug,fighting,fire,ice,steel,water",ground,"canalave-city-area (diamond, pearl),pastoria-city-area (diamond, pearl, platinum),sunyshore-city-area (platinum),sinnoh-pokemon-league-area (platinum),valley-windworks-area (diamond, pearl),fuego-ironworks-area (diamond, pearl),iron-island-area (diamond, pearl, platinum),sinnoh-route-205-south-towards-floaroma-town (diamond, pearl),sinnoh-route-213-area (diamond, pearl, platinum),sinnoh-route-218-area (diamond, pearl),sinnoh-route-219-area (diamond, pearl, platinum),sinnoh-route-221-area (diamond, pearl, platinum),sinnoh-route-222-area (diamond, pearl, platinum),sinnoh-route-229-area (diamond, pearl),sinnoh-sea-route-220-area (diamond, pearl, platinum),sinnoh-sea-route-226-area (platinum),sinnoh-sea-route-230-area (platinum),vermilion-city-area (heartgold, soulsilver),vermilion-city-ss-anne-dock (heartgold, soulsilver),slateport-city-area (ruby, sapphire, emerald),lilycove-city-area (ruby, sapphire, emerald),mossdeep-city-area (ruby, sapphire, emerald),ever-grande-city-area (ruby, sapphire, emerald),mt-pyre-outside (ruby, sapphire, emerald),hoenn-route-103-area (ruby, sapphire, emerald),hoenn-route-104-area (ruby, sapphire, emerald),hoenn-route-105-area (ruby, sapphire, emerald),hoenn-route-106-area (ruby, sapphire, emerald),hoenn-route-107-area (ruby, sapphire, emerald),hoenn-route-108-area (ruby, sapphire, emerald),hoenn-route-109-area (ruby, sapphire, emerald),hoenn-route-110-area (ruby, sapphire, emerald),hoenn-route-115-area (ruby, sapphire, emerald),hoenn-route-118-area (ruby, sapphire, emerald),hoenn-route-119-area (ruby, sapphire, emerald),hoenn-route-121-area (ruby, sapphire, emerald),hoenn-route-122-area (ruby, sapphire, emerald),hoenn-route-123-area (ruby, sapphire, emerald),hoenn-route-124-area (ruby, sapphire, emerald),hoenn-route-125-area (ruby, sapphire, emerald),hoenn-route-126-area (ruby, sapphire, emerald),hoenn-route-127-area (ruby, sapphire, emerald),hoenn-route-128-area (ruby, sapphire, emerald),hoenn-route-129-area (ruby, sapphire, emerald),hoenn-route-130-area (ruby, sapphire, emerald),hoenn-route-131-area (ruby, sapphire, emerald),hoenn-route-132-area (ruby, sapphire, emerald),hoenn-route-133-area (ruby, sapphire, emerald),hoenn-route-134-area (ruby, sapphire, emerald),dewford-town-area (ruby, sapphire, emerald),pacifidlog-town-area (ruby, sapphire, emerald),undella-bay-area (black, white),unova-route-13-area (black, white),undella-town-area (black, white)",wingull,"water1,flying"
281,Kirlia,"psychic,fairy","dark,ghost,poison,steel","dark,fighting,fighting,psychic",dragon,"sinnoh-route-203-area (diamond, pearl),sinnoh-route-204-south-towards-jubilife-city (diamond, pearl),sinnoh-route-209-area (platinum),sinnoh-route-212-north-towards-hearthome-city (platinum)",kirlia,indeterminate
283,Surskit,"bug,water","electric,flying,rock","fighting,ground,ice,steel,water",none,"lake-verity-before-galactic-intervention (diamond, pearl),lake-verity-after-galactic-intervention (diamond, pearl),sinnoh-route-229-area (platinum),hoenn-route-102-area (ruby, sapphire),hoenn-route-111-area (ruby, sapphire),hoenn-route-114-area (ruby, sapphire),hoenn-route-117-area (ruby, sapphire),hoenn-route-120-area (ruby, sapphire)",surskit,"water1,bug"
285,Shroomish,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,"petalburg-woods-area (ruby, sapphire, emerald)",shroomish,"fairy,plant"
286,Breloom,"grass,fighting","fairy,fire,flying,flying,ice,poison,psychic","dark,electric,grass,ground,rock,water",none,,breloom,"fairy,plant"
280,Ralts,"psychic,fairy","dark,ghost,poison,steel","dark,fighting,fighting,psychic",dragon,"sinnoh-route-203-area (diamond, pearl),sinnoh-route-204-south-towards-jubilife-city (diamond, pearl),sinnoh-route-208-area (platinum),sinnoh-route-209-area (platinum),sinnoh-route-212-north-towards-hearthome-city (platinum),johto-route-34-area (heartgold, soulsilver),hoenn-route-102-area (ruby, sapphire, emerald),kalos-route-4-area (x, y)",ralts,indeterminate
288,Vigoroth,normal,fighting,none,ghost,"pinwheel-forest-inside (black-2, white-2)",vigoroth,ground
287,Slakoth,normal,fighting,none,ghost,"eterna-forest-area (diamond, pearl, platinum),petalburg-woods-area (ruby, sapphire, emerald)",slakoth,ground
289,Slaking,normal,fighting,none,ghost,"pinwheel-forest-inside (black-2, white-2)",slaking,ground
276,Taillow,"normal,flying","electric,ice,rock","bug,grass","ghost,ground","petalburg-woods-area (ruby, sapphire, emerald),hoenn-route-104-area (ruby, sapphire, emerald),hoenn-route-115-area (ruby, sapphire, emerald),hoenn-route-116-area (ruby, sapphire, emerald)",taillow,flying
291,Ninjask,"bug,flying","electric,fire,flying,ice,rock,rock","bug,fighting,fighting,grass,grass",ground,,ninjask,bug
290,Nincada,"bug,ground","fire,flying,ice,water","fighting,ground,poison",electric,"eterna-forest-area (diamond, pearl, platinum),hoenn-route-116-area (ruby, sapphire, emerald),kalos-route-6-area (x, y)",nincada,bug
292,Shedinja,"bug,ghost","dark,fire,flying,ghost,rock","bug,grass,ground,poison","fighting,normal",,shedinja,mineral
293,Whismur,normal,fighting,none,ghost,"johto-route-30-area (heartgold, soulsilver),johto-route-31-area (heartgold, soulsilver),johto-route-32-area (heartgold, soulsilver),ruins-of-alph-outside (heartgold, soulsilver),johto-route-34-area (heartgold, soulsilver),johto-route-35-area (heartgold, soulsilver),johto-route-42-area (heartgold, soulsilver),johto-route-43-area (heartgold, soulsilver),johto-route-44-area (heartgold, soulsilver),johto-route-45-area (heartgold, soulsilver),johto-route-47-area (heartgold, soulsilver),mt-silver-outside (heartgold, soulsilver),kanto-route-26-area (heartgold, soulsilver),kanto-route-27-area (heartgold, soulsilver),kanto-route-28-area (heartgold, soulsilver),kanto-route-4-area (heartgold, soulsilver),kanto-route-6-area (heartgold, soulsilver),kanto-route-9-area (heartgold, soulsilver),kanto-route-10-area (heartgold, soulsilver),kanto-route-13-area (heartgold, soulsilver),kanto-sea-route-21-area (heartgold, soulsilver),kanto-route-22-area (heartgold, soulsilver),kanto-route-24-area (heartgold, soulsilver),kanto-route-25-area (heartgold, soulsilver),rusturf-tunnel-area (ruby, sapphire, emerald),hoenn-victory-road-1f (ruby, sapphire, emerald),hoenn-route-116-area (ruby, sapphire, emerald),desert-underpass-area (emerald),connecting-cave-area (x, y)",whismur,"monster,ground"
297,Hariyama,fighting,"fairy,flying,psychic","bug,dark,rock",none,"hoenn-victory-road-1f (ruby, sapphire, emerald),hoenn-victory-road-b1f (ruby, sapphire, emerald),kalos-route-11-area (x, y)",hariyama,humanshape
296,Makuhita,fighting,"fairy,flying,psychic","bug,dark,rock",none,"sinnoh-route-225-area (diamond, pearl, platinum),union-cave-1f (heartgold, soulsilver),union-cave-b1f (heartgold, soulsilver),union-cave-b2f (heartgold, soulsilver),slowpoke-well-1f (heartgold, soulsilver),slowpoke-well-b1f (heartgold, soulsilver),whirl-islands-1f (heartgold, soulsilver),whirl-islands-b1f (heartgold, soulsilver),whirl-islands-b2f (heartgold, soulsilver),whirl-islands-b3f (heartgold, soulsilver),mt-mortar-1f (heartgold, soulsilver),mt-mortar-lower-cave (heartgold, soulsilver),mt-mortar-upper-cave (heartgold, soulsilver),mt-mortar-b1f (heartgold, soulsilver),ice-path-1f (heartgold, soulsilver),ice-path-b1f (heartgold, soulsilver),ice-path-b2f (heartgold, soulsilver),ice-path-b3f (heartgold, soulsilver),dark-cave-violet-city-entrance (heartgold, soulsilver),dark-cave-blackthorn-city-entrance (heartgold, soulsilver),seafoam-islands-1f (heartgold, soulsilver),seafoam-islands-b1f (heartgold, soulsilver),seafoam-islands-b2f (heartgold, soulsilver),seafoam-islands-b3f (heartgold, soulsilver),seafoam-islands-b4f (heartgold, soulsilver),mt-silver-2f (heartgold, soulsilver),mt-silver-1f-top (heartgold, soulsilver),mt-silver-4f (heartgold, soulsilver),johto-route-47-inside-cave (heartgold, soulsilver),mt-silver-1f (heartgold, soulsilver),mt-silver-mountainside (heartgold, soulsilver),mt-silver-3f (heartgold, soulsilver),mt-silver-top (heartgold, soulsilver),mt-moon-1f (heartgold, soulsilver),mt-moon-2f (heartgold, soulsilver),rock-tunnel-1f (heartgold, soulsilver),rock-tunnel-b1f (heartgold, soulsilver),kanto-victory-road-1-1f (heartgold, soulsilver),tohjo-falls-area (heartgold, soulsilver),digletts-cave-area (heartgold, soulsilver),kanto-victory-road-1-2f (heartgold, soulsilver),kanto-victory-road-1-3f (heartgold, soulsilver),cerulean-cave-1f (heartgold, soulsilver),cerulean-cave-2f (heartgold, soulsilver),cerulean-cave-b1f (heartgold, soulsilver),granite-cave-1f (ruby, sapphire, emerald),granite-cave-b1f (ruby, sapphire, emerald),granite-cave-1fsmall-room (ruby, sapphire, emerald),hoenn-victory-road-1f (ruby, sapphire, emerald)",makuhita,humanshape
